code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,late_submissions_in_module,avg_score_in_module,sum_clicks_in_module,avg_clicks_per_session,num_active_days
BBB,2014J,142324,F,East Anglian Region,Lower Than A Level,30-40%,35-55,1,120,N,Pass,0.0,66.17,579.0,16.54,35.0
BBB,2014J,145280,F,East Midlands Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass,3.0,51.83,662.0,18.39,36.0
BBB,2014J,150398,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Distinction,0.0,58.33,2129.0,15.21,140.0
BBB,2014J,151917,F,West Midlands Region,A Level or Equivalent,10-20%,0-35,4,60,N,Pass,1.0,49.0,713.0,20.97,34.0
BBB,2014J,152973,F,Scotland,Lower Than A Level,60-70%,35-55,0,120,N,Pass,0.0,49.0,784.0,18.23,43.0
BBB,2014J,155484,F,South West Region,Lower Than A Level,60-70%,35-55,0,120,N,Distinction,0.0,63.83,2092.0,14.94,140.0
BBB,2014J,156358,F,Ireland,Lower Than A Level,60-70%,0-35,2,60,N,Withdrawn,1.0,47.5,652.0,12.07,54.0
BBB,2014J,157752,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,1.0,41.33,368.0,12.69,29.0
BBB,2014J,160026,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,60,N,Pass,0.0,59.67,95.0,7.92,12.0
BBB,2014J,165099,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,180,N,Fail,0.0,37.17,429.0,12.26,35.0
BBB,2014J,169008,M,Ireland,Lower Than A Level,10-20%,35-55,0,60,N,Pass,1.0,51.0,910.0,22.75,40.0
BBB,2014J,169400,F,Wales,HE Qualification,90-100%,0-35,0,120,N,Distinction,0.0,74.83,1208.0,19.17,63.0
BBB,2014J,173163,F,South West Region,A Level or Equivalent,10-20%,35-55,0,60,N,Fail,3.0,25.0,900.0,39.13,23.0
BBB,2014J,177554,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,0.0,40.67,326.0,20.38,16.0
BBB,2014J,179073,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn,0.0,37.83,156.0,11.14,14.0
BBB,2014J,179297,F,East Midlands Region,Lower Than A Level,10-20%,35-55,1,60,N,Fail,0.0,16.67,108.0,36.0,3.0
BBB,2014J,184972,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,2.0,66.17,1761.0,24.12,73.0
BBB,2014J,188766,F,Ireland,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,1.0,46.33,372.0,10.63,35.0
BBB,2014J,191459,F,Scotland,A Level or Equivalent,60-70%,0-35,1,60,Y,Fail,0.0,46.5,789.0,15.17,52.0
BBB,2014J,191746,F,Wales,Lower Than A Level,40-50%,0-35,2,90,N,Fail,2.0,53.17,313.0,16.47,19.0
BBB,2014J,191973,F,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,1.0,40.0,588.0,36.75,16.0
BBB,2014J,192944,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0.0,50.83,1269.0,16.06,79.0
BBB,2014J,193310,F,South West Region,HE Qualification,0-10%,0-35,0,120,N,Pass,0.0,60.33,1236.0,11.55,107.0
BBB,2014J,195221,F,Wales,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,0.0,8.33,93.0,15.5,6.0
BBB,2014J,195345,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,Pass,0.0,53.33,1206.0,25.12,48.0
BBB,2014J,195940,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0.0,45.83,381.0,15.24,25.0
BBB,2014J,197527,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Fail,1.0,26.0,293.0,16.28,18.0
BBB,2014J,226839,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0.0,66.17,942.0,14.72,64.0
BBB,2014J,228909,M,North Region,Lower Than A Level,nan%,35-55,0,60,Y,Withdrawn,0.0,21.0,575.0,25.0,23.0
BBB,2014J,229326,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1.0,27.67,607.0,23.35,26.0
BBB,2014J,230383,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0.0,47.83,3045.0,28.73,106.0
BBB,2014J,235371,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0.0,47.0,275.0,11.46,24.0
BBB,2014J,237913,F,North Western Region,A Level or Equivalent,20-30%,0-35,2,60,N,Pass,3.0,63.33,2224.0,14.17,157.0
BBB,2014J,238144,F,Wales,A Level or Equivalent,40-50%,35-55,3,60,N,Fail,1.0,51.83,733.0,28.19,26.0
BBB,2014J,242893,F,Yorkshire Region,No Formal quals,30-40%,0-35,2,60,N,Withdrawn,0.0,16.67,85.0,17.0,5.0
BBB,2014J,245784,F,East Anglian Region,HE Qualification,30-40%,35-55,1,60,N,Fail,0.0,34.67,1199.0,42.82,28.0
BBB,2014J,247457,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,1.0,71.67,1010.0,12.47,81.0
BBB,2014J,247967,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,38.0,428.0,21.4,20.0
BBB,2014J,249154,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0.0,0.17,90.0,18.0,5.0
BBB,2014J,252863,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,1.0,62.5,293.0,18.31,16.0
BBB,2014J,254612,M,Scotland,A Level or Equivalent,30-40%,0-35,3,90,N,Fail,0.0,0.17,277.0,12.59,22.0
BBB,2014J,258268,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Pass,0.0,56.67,158.0,11.29,14.0
BBB,2014J,258840,F,London Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,1.0,46.33,511.0,9.29,55.0
BBB,2014J,260137,M,West Midlands Region,HE Qualification,10-20%,0-35,0,60,N,Pass,0.0,66.33,1030.0,10.84,95.0
BBB,2014J,260216,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,1.0,35.17,40.0,8.0,5.0
BBB,2014J,263448,F,South West Region,HE Qualification,30-40%,0-35,0,60,N,Pass,0.0,65.33,1625.0,27.54,59.0
BBB,2014J,264694,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,35.17,755.0,26.03,29.0
BBB,2014J,265466,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,0.0,50.83,1168.0,13.12,89.0
BBB,2014J,269510,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,2.0,49.5,319.0,15.19,21.0
BBB,2014J,272617,F,East Midlands Region,Lower Than A Level,20-30%,0-35,3,60,Y,Withdrawn,0.0,24.33,71.0,35.5,2.0
BBB,2014J,275006,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass,0.0,63.17,579.0,14.85,39.0
BBB,2014J,275180,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0.0,38.83,3886.0,26.62,146.0
BBB,2014J,275296,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,2,60,N,Fail,0.0,28.67,165.0,9.17,18.0
BBB,2014J,276925,F,Wales,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,0.0,50.5,707.0,23.57,30.0
BBB,2014J,277967,M,London Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass,0.0,65.5,1166.0,23.32,50.0
BBB,2014J,280054,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0.0,23.83,207.0,17.25,12.0
BBB,2014J,280152,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,0.0,56.83,1585.0,20.06,79.0
BBB,2014J,284246,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,0.0,50.0,2279.0,26.2,87.0
BBB,2014J,284762,F,East Midlands Region,A Level or Equivalent,10-20%,0-35,2,60,N,Pass,0.0,75.0,854.0,23.72,36.0
BBB,2014J,285470,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,180,N,Pass,1.0,43.5,142.0,10.92,13.0
BBB,2014J,286338,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0.0,47.83,1444.0,15.53,93.0
BBB,2014J,286947,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,0.0,46.0,1044.0,24.86,42.0
BBB,2014J,288086,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,3.0,51.5,426.0,12.91,33.0
BBB,2014J,288655,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,16.67,64.0,21.33,3.0
BBB,2014J,290184,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,0.0,67.0,248.0,10.33,24.0
BBB,2014J,293387,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0.0,76.5,2047.0,27.66,74.0
BBB,2014J,293989,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,Y,Withdrawn,0.0,7.67,277.0,23.08,12.0
BBB,2014J,294134,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0.0,46.67,1168.0,18.84,62.0
BBB,2014J,297179,F,North Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,1.0,53.67,2720.0,35.79,76.0
BBB,2014J,297685,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,1.0,62.67,1078.0,22.94,47.0
BBB,2014J,297806,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,0.0,0.17,126.0,31.5,4.0
BBB,2014J,298187,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0.0,59.5,1070.0,26.1,41.0
BBB,2014J,298303,F,Ireland,A Level or Equivalent,10-20%,0-35,0,60,N,Distinction,0.0,71.5,894.0,24.83,36.0
BBB,2014J,298961,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,0.0,47.5,481.0,22.9,21.0
BBB,2014J,300819,M,South Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,2.0,61.0,387.0,19.35,20.0
BBB,2014J,303165,F,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,60,N,Pass,1.0,41.67,1824.0,22.24,82.0
BBB,2014J,303617,F,Wales,Lower Than A Level,0-10%,35-55,1,60,N,Pass,1.0,55.33,327.0,10.9,30.0
BBB,2014J,305909,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0.0,63.67,1513.0,19.65,77.0
BBB,2014J,306478,F,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0.0,64.83,671.0,15.6,43.0
BBB,2014J,306880,F,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,0.0,16.67,132.0,13.2,10.0
BBB,2014J,308775,F,North Region,A Level or Equivalent,10-20%,35-55,0,120,N,Distinction,2.0,50.83,1508.0,17.74,85.0
BBB,2014J,308850,M,Wales,Lower Than A Level,10-20%,35-55,0,120,N,Fail,0.0,0.17,114.0,22.8,5.0
BBB,2014J,314252,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,1.0,52.83,1084.0,18.69,58.0
BBB,2014J,314675,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0.0,45.83,409.0,11.05,37.0
BBB,2014J,314801,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,2.0,63.5,699.0,17.92,39.0
BBB,2014J,321450,F,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Pass,0.0,55.33,237.0,9.12,26.0
BBB,2014J,322184,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,21.67,831.0,33.24,25.0
BBB,2014J,322574,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,0.0,0.17,25.0,8.33,3.0
BBB,2014J,327224,F,Ireland,A Level or Equivalent,60-70%,35-55,3,60,N,Fail,0.0,25.0,201.0,22.33,9.0
BBB,2014J,330917,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1.0,38.33,1317.0,16.88,78.0
BBB,2014J,335035,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,0.0,49.67,1291.0,16.34,79.0
BBB,2014J,338554,F,Scotland,HE Qualification,10-20%,0-35,0,60,N,Pass,2.0,46.5,285.0,11.4,25.0
BBB,2014J,340216,F,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,0.0,68.0,1139.0,21.49,53.0
BBB,2014J,340592,F,Wales,A Level or Equivalent,0-10%,0-35,3,120,N,Fail,0.0,16.67,219.0,13.69,16.0
BBB,2014J,340899,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,56.5,4.0,4.0,1.0
BBB,2014J,341611,F,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,0.0,20.67,249.0,15.56,16.0
BBB,2014J,342192,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass,1.0,53.0,223.0,7.96,28.0
BBB,2014J,343138,F,London Region,A Level or Equivalent,10-20%,35-55,0,60,N,Fail,0.0,56.33,494.0,16.47,30.0
BBB,2014J,349924,F,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,0.0,0.17,40.0,6.67,6.0
BBB,2014J,350312,F,Wales,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,0.0,14.17,103.0,25.75,4.0
BBB,2014J,350797,F,London Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,0.0,66.67,1034.0,14.56,71.0
BBB,2014J,351050,F,Ireland,Lower Than A Level,10-20%,0-35,0,60,N,Pass,2.0,65.33,529.0,17.06,31.0
BBB,2014J,357901,F,North Region,Lower Than A Level,nan%,0-35,1,90,N,Fail,2.0,25.17,304.0,11.26,27.0
BBB,2014J,358001,F,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,0.0,57.33,346.0,14.42,24.0
BBB,2014J,358204,F,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Distinction,0.0,56.83,4677.0,21.26,220.0
BBB,2014J,361411,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,2.0,57.17,793.0,25.58,31.0
BBB,2014J,363213,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0.0,64.33,241.0,8.03,30.0
BBB,2014J,364527,F,Ireland,A Level or Equivalent,30-40%,0-35,2,60,N,Pass,1.0,69.0,362.0,10.97,33.0
BBB,2014J,365097,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,0.0,54.33,1071.0,19.12,56.0
BBB,2014J,365111,F,Scotland,HE Qualification,30-40%,0-35,2,120,Y,Fail,2.0,45.0,246.0,18.92,13.0
BBB,2014J,366479,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,2.0,59.5,498.0,11.07,45.0
BBB,2014J,368521,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1.0,49.5,1208.0,17.51,69.0
BBB,2014J,369234,F,Wales,Lower Than A Level,30-40%,0-35,2,60,Y,Fail,2.0,14.33,576.0,14.4,40.0
BBB,2014J,372602,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,1.0,52.67,114.0,8.14,14.0
BBB,2014J,373174,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,60,N,Pass,3.0,41.67,1151.0,14.57,79.0
BBB,2014J,373846,F,South Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,0.0,13.17,1028.0,38.07,27.0
BBB,2014J,379212,F,North Western Region,Lower Than A Level,30-40%,35-55,0,180,N,Withdrawn,0.0,26.67,280.0,13.33,21.0
BBB,2014J,379720,F,East Midlands Region,Lower Than A Level,10-20%,0-35,0,60,Y,Pass,1.0,44.0,556.0,18.53,30.0
BBB,2014J,380515,F,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0.0,16.67,21.0,10.5,2.0
BBB,2014J,381882,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,3.0,40.67,566.0,15.3,37.0
BBB,2014J,384266,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,16.67,13.0,4.33,3.0
BBB,2014J,385341,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0.0,13.17,147.0,24.5,6.0
BBB,2014J,385405,M,Ireland,A Level or Equivalent,0-10%,35-55,1,60,N,Pass,1.0,62.33,766.0,24.71,31.0
BBB,2014J,387406,F,Wales,Lower Than A Level,20-30%,0-35,2,60,N,Fail,2.0,50.5,389.0,13.41,29.0
BBB,2014J,387773,F,Scotland,A Level or Equivalent,10-20%,0-35,0,120,N,Distinction,1.0,73.0,3623.0,28.75,126.0
BBB,2014J,388738,M,South Region,A Level or Equivalent,10-20%,35-55,1,60,N,Withdrawn,1.0,51.5,1744.0,23.57,74.0
BBB,2014J,391937,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0.0,62.0,3615.0,27.39,132.0
BBB,2014J,394314,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1.0,52.5,740.0,24.67,30.0
BBB,2014J,395169,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn,0.0,16.67,175.0,10.94,16.0
BBB,2014J,395320,F,South Region,HE Qualification,40-50%,35-55,1,60,N,Pass,0.0,47.83,1170.0,28.54,41.0
BBB,2014J,395822,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1.0,55.67,2810.0,26.26,107.0
BBB,2014J,396016,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,0.0,19.67,30.0,10.0,3.0
BBB,2014J,396673,F,South Region,A Level or Equivalent,20-30%,35-55,0,240,N,Withdrawn,2.0,24.5,471.0,10.95,43.0
BBB,2014J,397414,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,2,60,Y,Pass,2.0,48.33,780.0,18.57,42.0
BBB,2014J,398442,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0.0,60.17,830.0,11.69,71.0
BBB,2014J,399737,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,1,60,N,Distinction,0.0,65.33,1678.0,21.79,77.0
BBB,2014J,400549,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1.0,58.17,1480.0,30.83,48.0
BBB,2014J,401317,F,Scotland,A Level or Equivalent,20-30%,0-35,2,60,N,Pass,0.0,35.0,1097.0,22.85,48.0
BBB,2014J,402180,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0.0,66.5,1506.0,27.38,55.0
BBB,2014J,403213,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1.0,53.83,317.0,19.81,16.0
BBB,2014J,404121,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1.0,46.17,1713.0,20.39,84.0
BBB,2014J,404415,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,N,Pass,2.0,68.33,1465.0,20.93,70.0
BBB,2014J,406000,F,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass,1.0,57.5,1214.0,19.27,63.0
BBB,2014J,409708,F,East Anglian Region,Lower Than A Level,80-90%,0-35,2,120,N,Pass,1.0,53.33,607.0,10.65,57.0
BBB,2014J,411105,F,South Region,A Level or Equivalent,10-20%,0-35,0,120,N,Withdrawn,0.0,0.17,64.0,12.8,5.0
BBB,2014J,411150,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1.0,24.0,101.0,10.1,10.0
BBB,2014J,412081,F,Ireland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,0.0,57.5,497.0,29.24,17.0
BBB,2014J,412343,F,Scotland,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,1.0,45.17,228.0,12.0,19.0
BBB,2014J,417971,F,Scotland,HE Qualification,60-70%,35-55,0,120,Y,Withdrawn,0.0,30.67,537.0,18.52,29.0
BBB,2014J,417986,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1.0,45.0,1824.0,36.48,50.0
BBB,2014J,418077,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,0.0,64.83,999.0,23.23,43.0
BBB,2014J,419924,F,Scotland,HE Qualification,0-10%,35-55,0,60,Y,Withdrawn,1.0,22.33,1047.0,41.88,25.0
BBB,2014J,420631,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0.0,50.33,1255.0,23.24,54.0
BBB,2014J,423398,F,Scotland,HE Qualification,10-20%,0-35,0,60,N,Pass,0.0,48.83,2836.0,20.85,136.0
BBB,2014J,423613,F,West Midlands Region,HE Qualification,20-30%,0-35,0,120,Y,Withdrawn,0.0,16.67,91.0,15.17,6.0
BBB,2014J,424220,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0.0,52.33,797.0,18.98,42.0
BBB,2014J,425314,F,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,1.0,16.67,12.0,12.0,1.0
BBB,2014J,425772,F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,120,N,Pass,0.0,38.5,460.0,18.4,25.0
BBB,2014J,426624,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,0.0,72.67,1171.0,22.09,53.0
BBB,2014J,430530,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,28.33,446.0,19.39,23.0
