code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,late_submissions_in_module,avg_score_in_module,sum_clicks_in_module,avg_clicks_per_session,num_active_days
GGG,2013J,204745,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,0.0,16.5,361.0,17.19,21.0
GGG,2013J,233153,F,South East Region,Lower Than A Level,50-60%,0-35,0,150,N,Pass,2.0,73.0,1251.0,17.87,70.0
GGG,2013J,239095,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,30,N,Pass,0.0,72.9,553.0,13.82,40.0
GGG,2013J,249965,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,Y,Distinction,1.0,85.0,777.0,10.79,72.0
GGG,2013J,253208,F,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,4.0,76.5,588.0,16.8,35.0
GGG,2013J,253567,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,5.0,66.0,280.0,11.67,24.0
GGG,2013J,261718,F,South East Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,1.0,61.0,493.0,14.09,35.0
GGG,2013J,266626,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,1.0,76.5,758.0,21.06,36.0
GGG,2013J,268391,F,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Fail,1.0,47.9,627.0,20.23,31.0
GGG,2013J,276830,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction,0.0,60.0,283.0,13.48,21.0
GGG,2013J,279747,F,South Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,0.0,84.4,10768.0,42.06,256.0
GGG,2013J,281619,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Pass,0.0,43.5,362.0,12.48,29.0
GGG,2013J,285705,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,0.0,51.5,484.0,23.05,21.0
GGG,2013J,286160,F,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,0.0,83.0,1183.0,16.66,71.0
GGG,2013J,286762,F,North Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,0.0,78.5,443.0,14.77,30.0
GGG,2013J,290658,F,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,1.0,58.0,225.0,6.62,34.0
GGG,2013J,292136,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,1.0,73.5,460.0,10.7,43.0
GGG,2013J,296993,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,30,N,Pass,0.0,54.5,574.0,14.72,39.0
GGG,2013J,297990,M,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,0.0,52.0,592.0,12.87,46.0
GGG,2013J,298186,F,East Midlands Region,Lower Than A Level,10-20%,35-55,0,45,N,Pass,0.0,53.9,516.0,13.58,38.0
GGG,2013J,300508,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,0.0,80.9,628.0,17.44,36.0
GGG,2013J,303165,F,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,3.0,57.5,1378.0,23.76,58.0
GGG,2013J,306610,F,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail,1.0,62.7,1018.0,16.97,60.0
GGG,2013J,311158,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,1.0,75.5,707.0,14.14,50.0
GGG,2013J,319331,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,3.0,74.0,429.0,10.46,41.0
GGG,2013J,324095,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,0.0,53.5,398.0,12.84,31.0
GGG,2013J,330177,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,0.0,74.9,1455.0,15.48,94.0
GGG,2013J,332715,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction,0.0,79.5,616.0,18.67,33.0
GGG,2013J,338446,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,1.0,7.0,19.0,6.33,3.0
GGG,2013J,339727,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,1.0,85.0,320.0,22.86,14.0
GGG,2013J,339853,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,0.0,72.6,486.0,16.76,29.0
GGG,2013J,340486,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,0.0,78.0,1240.0,25.83,48.0
GGG,2013J,348579,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,0.0,80.3,617.0,15.05,41.0
GGG,2013J,349360,F,London Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,0.0,75.7,703.0,11.52,61.0
GGG,2013J,352382,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,1.0,74.3,817.0,10.09,81.0
GGG,2013J,360683,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,1.0,78.5,422.0,22.21,19.0
GGG,2013J,365192,F,South West Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,0.0,48.4,783.0,10.88,72.0
GGG,2013J,368245,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,1.0,74.9,747.0,18.22,41.0
GGG,2013J,368969,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,0.0,52.0,441.0,31.5,14.0
GGG,2013J,369378,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,0.0,34.6,354.0,16.09,22.0
GGG,2013J,372691,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,1.0,80.6,548.0,20.3,27.0
GGG,2013J,375600,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,0.0,63.8,493.0,15.9,31.0
GGG,2013J,375882,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,5.0,76.6,724.0,8.72,83.0
GGG,2013J,379113,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail,6.0,41.0,295.0,36.88,8.0
GGG,2013J,379844,M,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,0.0,78.1,532.0,22.17,24.0
GGG,2013J,387550,F,London Region,Lower Than A Level,10-20%,35-55,0,30,N,Fail,0.0,23.5,304.0,17.88,17.0
GGG,2013J,392215,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,1.0,61.8,266.0,20.46,13.0
GGG,2013J,396145,F,North Western Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,0.0,79.4,571.0,16.31,35.0
GGG,2013J,401139,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,0.0,63.0,499.0,18.48,27.0
GGG,2013J,404325,F,London Region,A Level or Equivalent,10-20%,0-35,0,30,N,Fail,3.0,71.7,273.0,30.33,9.0
GGG,2013J,410573,F,East Midlands Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,6.0,55.3,456.0,17.54,26.0
GGG,2013J,411105,F,South Region,A Level or Equivalent,10-20%,0-35,0,30,N,Pass,1.0,65.0,518.0,13.28,39.0
GGG,2013J,416355,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,1.0,69.0,673.0,24.93,27.0
GGG,2013J,418032,F,South Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,1.0,79.6,941.0,28.52,33.0
GGG,2013J,421999,F,South Region,Lower Than A Level,10-20%,0-35,0,90,N,Fail,0.0,60.8,424.0,13.25,32.0
GGG,2013J,426736,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,0.0,22.2,170.0,13.08,13.0
GGG,2013J,427321,F,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Fail,4.0,44.5,332.0,27.67,12.0
GGG,2013J,428301,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,3.0,68.5,115.0,19.17,6.0
GGG,2013J,433165,F,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,0.0,63.2,691.0,24.68,28.0
GGG,2013J,434478,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn,0.0,6.0,47.0,11.75,4.0
GGG,2013J,439677,F,North Western Region,Lower Than A Level,10-20%,0-35,0,30,N,Distinction,0.0,73.5,517.0,14.77,35.0
GGG,2013J,444943,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,0.0,85.0,803.0,12.17,66.0
GGG,2013J,445086,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,1.0,83.5,773.0,15.78,49.0
GGG,2013J,466900,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,1.0,58.5,386.0,25.73,15.0
GGG,2013J,470340,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,0.0,71.5,568.0,10.92,52.0
GGG,2013J,472911,F,South Region,A Level or Equivalent,50-60%,35-55,0,30,Y,Pass,0.0,47.5,943.0,20.06,47.0
GGG,2013J,473271,F,South East Region,A Level or Equivalent,60-70%,0-35,0,45,N,Pass,0.0,63.3,753.0,15.06,50.0
GGG,2013J,473924,F,London Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,0.0,83.5,2853.0,25.03,114.0
GGG,2013J,474067,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass,2.0,64.0,552.0,23.0,24.0
GGG,2013J,476921,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,0.0,40.0,96.0,16.0,6.0
GGG,2013J,477468,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,0.0,62.0,371.0,18.55,20.0
GGG,2013J,477650,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,1.0,52.5,456.0,21.71,21.0
GGG,2013J,478556,F,South Region,Lower Than A Level,50-60%,0-35,0,30,Y,Distinction,0.0,76.0,764.0,11.58,66.0
GGG,2013J,478784,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Distinction,0.0,84.0,915.0,7.82,117.0
GGG,2013J,479442,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,0.0,62.9,851.0,13.09,65.0
GGG,2013J,480959,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,1.0,68.3,431.0,17.96,24.0
GGG,2013J,481404,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Pass,0.0,70.1,419.0,10.74,39.0
GGG,2013J,481772,F,London Region,Lower Than A Level,10-20%,0-35,0,90,N,Fail,1.0,6.0,76.0,7.6,10.0
GGG,2013J,483959,F,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,0.0,48.8,242.0,6.72,36.0
GGG,2013J,489222,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,1.0,61.8,1224.0,21.86,56.0
GGG,2013J,489624,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction,1.0,73.3,817.0,18.57,44.0
GGG,2013J,493763,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,4.0,74.0,744.0,22.55,33.0
GGG,2013J,494212,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,0.0,75.5,635.0,23.52,27.0
GGG,2013J,495276,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,0.0,80.7,1305.0,21.75,60.0
GGG,2013J,497074,F,East Midlands Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,0.0,76.0,800.0,15.09,53.0
GGG,2013J,497190,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,7.0,70.8,237.0,16.93,14.0
GGG,2013J,497278,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass,2.0,74.0,619.0,12.14,51.0
GGG,2013J,498702,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,0.0,6.2,71.0,6.45,11.0
GGG,2013J,499006,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,1.0,64.5,638.0,8.51,75.0
GGG,2013J,499446,F,London Region,A Level or Equivalent,10-20%,0-35,0,30,Y,Pass,1.0,78.5,417.0,20.85,20.0
GGG,2013J,500112,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,1.0,72.2,547.0,23.78,23.0
GGG,2013J,500720,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,0.0,65.0,707.0,22.81,31.0
GGG,2013J,503663,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,Y,Distinction,2.0,57.0,291.0,7.1,41.0
GGG,2013J,505754,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,0.0,40.2,376.0,13.43,28.0
GGG,2013J,506679,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,1.0,69.4,602.0,13.68,44.0
GGG,2013J,509034,F,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,0.0,77.0,948.0,16.63,57.0
GGG,2013J,509277,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,0.0,75.4,1514.0,14.56,104.0
GGG,2013J,510533,M,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,2.0,80.5,283.0,12.86,22.0
GGG,2013J,510737,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,2.0,39.4,211.0,13.19,16.0
GGG,2013J,511571,F,North Western Region,A Level or Equivalent,10-20%,0-35,0,30,N,Pass,0.0,86.5,1322.0,19.73,67.0
GGG,2013J,512258,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,1.0,80.0,1297.0,13.51,96.0
GGG,2013J,514699,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,1.0,7.5,93.0,9.3,10.0
GGG,2013J,515496,M,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,1.0,61.7,507.0,13.34,38.0
GGG,2013J,516434,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,1.0,58.6,652.0,22.48,29.0
GGG,2013J,519091,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,2.0,76.9,542.0,12.6,43.0
GGG,2013J,521164,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,Y,Distinction,1.0,85.0,265.0,29.44,9.0
GGG,2013J,522561,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,3.0,71.2,717.0,29.88,24.0
GGG,2013J,522731,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,3.0,44.3,299.0,13.59,22.0
GGG,2013J,523803,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass,2.0,77.9,326.0,10.19,32.0
GGG,2013J,527742,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,0.0,59.5,264.0,17.6,15.0
GGG,2013J,528515,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,0.0,69.5,1090.0,20.57,53.0
GGG,2013J,531224,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,1.0,64.8,173.0,10.81,16.0
GGG,2013J,534251,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail,6.0,55.5,190.0,23.75,8.0
GGG,2013J,534647,M,London Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,0.0,12.4,560.0,13.33,42.0
GGG,2013J,536647,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,0.0,82.5,420.0,21.0,20.0
GGG,2013J,537181,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,0.0,77.7,403.0,11.19,36.0
GGG,2013J,537662,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,0.0,76.5,311.0,9.42,33.0
GGG,2013J,537670,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,Y,Fail,0.0,52.3,642.0,11.46,56.0
GGG,2013J,539436,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,0.0,73.4,1971.0,17.6,112.0
GGG,2013J,541252,F,South West Region,Lower Than A Level,60-70%,0-35,0,150,N,Pass,0.0,64.0,187.0,9.84,19.0
GGG,2013J,544615,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,2.0,70.0,305.0,10.89,28.0
GGG,2013J,544898,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,1.0,30.5,245.0,12.25,20.0
GGG,2013J,545785,F,London Region,A Level or Equivalent,10-20%,0-35,0,30,N,Pass,0.0,73.1,414.0,16.56,25.0
GGG,2013J,546097,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,0.0,78.7,621.0,20.7,30.0
GGG,2013J,546192,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,0.0,85.0,524.0,14.56,36.0
GGG,2013J,546457,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,2.0,74.0,357.0,17.0,21.0
GGG,2013J,548190,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,0.0,73.5,883.0,10.15,87.0
GGG,2013J,548388,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,1.0,59.2,272.0,9.07,30.0
GGG,2013J,549887,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,0.0,78.5,976.0,17.43,56.0
GGG,2013J,549909,M,East Anglian Region,HE Qualification,70-80%,0-35,0,90,N,Distinction,0.0,49.5,787.0,20.71,38.0
GGG,2013J,549973,M,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,1.0,26.8,121.0,17.29,7.0
GGG,2013J,551389,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,0.0,77.0,712.0,15.15,47.0
GGG,2013J,552750,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0.0,55.8,486.0,13.14,37.0
GGG,2013J,553643,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction,1.0,80.9,311.0,17.28,18.0
GGG,2013J,554967,F,North Western Region,A Level or Equivalent,10-20%,0-35,0,45,N,Pass,6.0,39.6,529.0,13.56,39.0
GGG,2013J,556509,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,1.0,60.9,380.0,15.83,24.0
GGG,2013J,556520,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,Distinction,0.0,82.0,1653.0,13.55,122.0
GGG,2013J,556523,F,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,0.0,62.3,452.0,9.42,48.0
GGG,2013J,557031,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,0.0,5.0,23.0,7.67,3.0
GGG,2013J,557085,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,0.0,88.5,994.0,14.41,69.0
GGG,2013J,559919,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,1.0,78.5,526.0,16.97,31.0
GGG,2013J,560328,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,0.0,63.2,597.0,8.53,70.0
GGG,2013J,560374,F,South West Region,Lower Than A Level,30-40%,0-35,0,45,N,Pass,1.0,47.6,179.0,11.93,15.0
GGG,2013J,560653,M,London Region,Lower Than A Level,20-30%,35-55,0,45,N,Pass,0.0,71.5,1665.0,25.62,65.0
GGG,2013J,561148,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,0.0,70.5,483.0,12.38,39.0
GGG,2013J,561163,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,45,N,Pass,0.0,52.8,1161.0,20.02,58.0
GGG,2013J,561884,F,South East Region,A Level or Equivalent,70-80%,0-35,0,75,N,Pass,2.0,75.5,562.0,11.24,50.0
GGG,2013J,562696,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Distinction,0.0,83.5,1805.0,31.67,57.0
GGG,2013J,562913,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,1.0,59.0,1823.0,30.9,59.0
GGG,2013J,563612,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,0.0,5.4,252.0,9.69,26.0
GGG,2013J,564609,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass,0.0,61.0,274.0,7.03,39.0
GGG,2013J,565002,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,3.0,69.9,588.0,25.57,23.0
GGG,2013J,565222,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,1.0,76.5,647.0,16.59,39.0
GGG,2013J,565525,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,0.0,18.5,198.0,12.38,16.0
GGG,2013J,565640,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,0.0,85.3,1051.0,22.85,46.0
GGG,2013J,565892,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,2.0,55.0,365.0,17.38,21.0
GGG,2013J,565993,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,2.0,69.8,382.0,16.61,23.0
GGG,2013J,566183,F,London Region,A Level or Equivalent,80-90%,0-35,0,45,N,Pass,3.0,64.5,273.0,16.06,17.0
GGG,2013J,566923,F,South West Region,HE Qualification,0-10%,0-35,0,30,N,Fail,0.0,69.3,337.0,8.64,39.0
GGG,2013J,566963,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Pass,0.0,77.3,1120.0,21.96,51.0
GGG,2013J,567009,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,45,Y,Pass,2.0,51.2,440.0,5.57,79.0
GGG,2013J,567211,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,0.0,45.0,942.0,18.12,52.0
GGG,2013J,567325,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,0.0,63.5,769.0,13.73,56.0
GGG,2013J,568118,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,Fail,3.0,20.0,1102.0,17.49,63.0
GGG,2013J,568288,F,South West Region,A Level or Equivalent,70-80%,0-35,0,45,Y,Distinction,0.0,75.0,701.0,12.52,56.0
GGG,2013J,568539,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,1.0,53.7,1218.0,14.0,87.0
GGG,2013J,568973,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,Y,Fail,0.0,12.8,371.0,30.92,12.0
GGG,2013J,569253,F,East Midlands Region,HE Qualification,60-70%,35-55,0,30,N,Distinction,0.0,81.9,1079.0,12.26,88.0
GGG,2013J,569490,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,0.0,65.9,420.0,12.73,33.0
GGG,2013J,569511,F,East Midlands Region,Lower Than A Level,10-20%,35-55,0,45,N,Pass,0.0,51.5,626.0,12.52,50.0
GGG,2013J,569595,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,0.0,5.5,67.0,11.17,6.0
GGG,2013J,569679,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,0.0,80.0,401.0,9.78,41.0
GGG,2013J,569974,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass,2.0,49.5,649.0,6.83,95.0
GGG,2013J,569984,F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,2.0,47.0,534.0,14.05,38.0
GGG,2013J,570141,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,0.0,83.0,383.0,19.15,20.0
GGG,2013J,570529,M,South West Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,1.0,63.0,1200.0,11.76,102.0
GGG,2013J,570801,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,45,N,Pass,1.0,76.5,1179.0,16.61,71.0
