code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,late_submissions_in_module,avg_score_in_module,sum_clicks_in_module,avg_clicks_per_session,num_active_days
CCC,2014B,145282,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,4.0,86.0,1552.0,14.64,106.0
CCC,2014B,147675,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn,2.0,13.0,866.0,16.65,52.0
CCC,2014B,151549,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail,2.0,14.4,285.0,12.39,23.0
CCC,2014B,152428,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,4.0,54.5,3064.0,34.43,89.0
CCC,2014B,152962,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,4.0,37.9,8137.0,80.56,101.0
CCC,2014B,155067,M,North Western Region,Lower Than A Level,0-10%,35-55,0,45,N,Fail,0.0,9.7,75.0,5.36,14.0
CCC,2014B,155963,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,Distinction,4.0,82.1,452.0,12.22,37.0
CCC,2014B,160300,M,East Anglian Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,5.0,38.6,2235.0,16.43,136.0
CCC,2014B,162650,M,West Midlands Region,HE Qualification,40-50%,35-55,0,30,N,Fail,5.0,25.2,399.0,10.78,37.0
CCC,2014B,165647,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,3.0,22.3,440.0,11.89,37.0
CCC,2014B,165733,M,Scotland,A Level or Equivalent,20-30%,0-35,0,90,Y,Withdrawn,2.0,11.8,1011.0,19.44,52.0
CCC,2014B,166160,F,South Region,HE Qualification,80-90%,0-35,0,30,N,Distinction,3.0,40.0,3160.0,37.62,84.0
CCC,2014B,167791,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,5.0,40.6,1509.0,16.05,94.0
CCC,2014B,168178,M,London Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Pass,5.0,41.3,1293.0,20.52,63.0
CCC,2014B,169380,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,4.0,46.5,993.0,13.6,73.0
CCC,2014B,170025,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,1.0,5.0,74.0,9.25,8.0
CCC,2014B,170864,M,Scotland,HE Qualification,90-100%,35-55,0,60,Y,Distinction,4.0,48.6,4774.0,23.75,201.0
CCC,2014B,171896,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1.0,6.0,234.0,12.32,19.0
CCC,2014B,172965,M,Scotland,Post Graduate Qualification,60-70%,35-55,0,150,N,Distinction,4.0,85.8,1207.0,22.77,53.0
CCC,2014B,175490,F,South Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,5.0,83.5,2360.0,20.17,117.0
CCC,2014B,177967,M,Scotland,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,4.0,35.9,765.0,10.93,70.0
CCC,2014B,178072,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,2.0,18.0,221.0,8.5,26.0
CCC,2014B,178496,M,North Region,HE Qualification,nan%,0-35,0,30,N,Distinction,4.0,77.3,448.0,12.8,35.0
CCC,2014B,180976,M,North Region,Lower Than A Level,nan%,35-55,0,30,N,Pass,6.0,68.7,4525.0,31.21,145.0
CCC,2014B,187435,F,South Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,6.0,85.8,1851.0,28.05,66.0
CCC,2014B,189428,F,South Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,4.0,42.3,715.0,17.02,42.0
CCC,2014B,189624,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,N,Pass,6.0,43.3,2991.0,23.19,129.0
CCC,2014B,191797,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,6.0,71.6,728.0,15.49,47.0
CCC,2014B,193163,M,Scotland,HE Qualification,70-80%,35-55,0,90,N,Fail,4.0,30.8,872.0,25.65,34.0
CCC,2014B,198902,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,2.0,8.9,471.0,18.12,26.0
CCC,2014B,200372,M,Scotland,HE Qualification,20-30%,35-55,0,120,N,Withdrawn,2.0,24.6,354.0,10.73,33.0
CCC,2014B,201327,M,North Western Region,HE Qualification,90-100%,35-55,0,30,N,Fail,4.0,17.1,1137.0,25.27,45.0
CCC,2014B,204725,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,4.0,51.9,2136.0,14.34,149.0
CCC,2014B,205398,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,1.0,14.8,1357.0,38.77,35.0
CCC,2014B,205425,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,4.0,80.2,1736.0,19.73,88.0
CCC,2014B,206245,M,North Western Region,HE Qualification,0-10%,35-55,0,40,N,Pass,4.0,80.4,2039.0,19.42,105.0
CCC,2014B,206599,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,5.0,52.4,1170.0,16.48,71.0
CCC,2014B,227192,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,5.0,61.9,1492.0,18.42,81.0
CCC,2014B,227752,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,4.0,47.2,1830.0,19.47,94.0
CCC,2014B,228153,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,1.0,3.0,128.0,12.8,10.0
CCC,2014B,230761,M,North Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,5.0,45.5,448.0,14.0,32.0
CCC,2014B,231339,F,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Distinction,4.0,64.4,2571.0,25.71,100.0
CCC,2014B,232833,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,2.0,9.6,151.0,8.39,18.0
CCC,2014B,233444,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,2.0,9.8,499.0,35.64,14.0
CCC,2014B,234311,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,2.0,13.7,722.0,19.0,38.0
CCC,2014B,234740,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,4.0,31.5,683.0,21.34,32.0
CCC,2014B,236205,M,Ireland,HE Qualification,nan%,35-55,0,30,N,Pass,4.0,39.3,3318.0,24.58,135.0
CCC,2014B,236620,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,5.0,70.0,3134.0,18.44,170.0
CCC,2014B,237934,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,2.0,14.2,144.0,18.0,8.0
CCC,2014B,239707,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,3.0,14.7,444.0,20.18,22.0
CCC,2014B,241955,M,South West Region,HE Qualification,30-40%,0-35,0,60,N,Fail,1.0,3.0,313.0,52.17,6.0
CCC,2014B,242778,M,Scotland,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,1.0,0.0,109.0,9.08,12.0
CCC,2014B,242858,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,6.0,65.0,2168.0,17.48,124.0
CCC,2014B,244902,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,1.0,0.0,134.0,19.14,7.0
CCC,2014B,244977,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,6.0,76.6,3744.0,34.04,110.0
CCC,2014B,245217,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,235,N,Withdrawn,5.0,19.9,503.0,16.23,31.0
CCC,2014B,245494,M,Scotland,HE Qualification,60-70%,35-55,0,90,N,Withdrawn,2.0,17.7,1971.0,28.99,68.0
CCC,2014B,247819,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,4.0,60.6,1540.0,15.88,97.0
CCC,2014B,251385,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,4.0,44.6,3722.0,31.28,119.0
CCC,2014B,253859,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction,4.0,86.4,1588.0,13.12,121.0
CCC,2014B,255310,M,East Midlands Region,HE Qualification,80-90%,0-35,0,90,N,Pass,4.0,65.1,1957.0,22.24,88.0
CCC,2014B,260949,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,4.0,34.7,473.0,6.57,72.0
CCC,2014B,261265,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,4.0,44.7,1672.0,33.44,50.0
CCC,2014B,261615,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,7.0,64.4,4396.0,23.38,188.0
CCC,2014B,262391,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,240,Y,Withdrawn,2.0,11.8,463.0,22.05,21.0
CCC,2014B,264159,M,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,4.0,75.1,1375.0,32.74,42.0
CCC,2014B,266040,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,2.0,14.6,469.0,15.63,30.0
CCC,2014B,266558,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Withdrawn,3.0,15.7,583.0,25.35,23.0
CCC,2014B,266915,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,1.0,2.0,146.0,29.2,5.0
CCC,2014B,267118,F,South West Region,Lower Than A Level,30-40%,0-35,0,90,Y,Withdrawn,0.0,8.8,123.0,9.46,13.0
CCC,2014B,268018,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,3.0,24.1,1334.0,36.05,37.0
CCC,2014B,269676,M,North Western Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass,3.0,24.5,4470.0,33.36,134.0
CCC,2014B,278861,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,4.0,77.4,10301.0,60.59,170.0
CCC,2014B,279868,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,Pass,0.0,29.8,280.0,7.0,40.0
CCC,2014B,279883,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,150,N,Withdrawn,1.0,4.2,85.0,7.73,11.0
CCC,2014B,281261,M,Ireland,HE Qualification,80-90%,0-35,0,30,N,Withdrawn,1.0,14.4,569.0,25.86,22.0
CCC,2014B,281801,M,Wales,Post Graduate Qualification,80-90%,35-55,0,30,N,Distinction,4.0,84.0,1969.0,34.54,57.0
CCC,2014B,282193,M,North Western Region,No Formal quals,20-30%,0-35,0,30,N,Pass,5.0,33.2,7920.0,49.5,160.0
CCC,2014B,283798,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,4.0,64.9,898.0,18.71,48.0
CCC,2014B,284812,M,Ireland,HE Qualification,80-90%,35-55,0,30,N,Distinction,4.0,88.1,3365.0,27.36,123.0
CCC,2014B,285170,M,London Region,A Level or Equivalent,10-20%,35-55,0,60,N,Pass,5.0,60.0,11076.0,120.39,92.0
CCC,2014B,285475,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,160,N,Pass,4.0,73.2,1127.0,13.58,83.0
CCC,2014B,289009,M,Yorkshire Region,HE Qualification,10-20%,35-55,0,150,N,Pass,4.0,53.6,622.0,12.44,50.0
CCC,2014B,290382,M,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn,1.0,5.0,158.0,13.17,12.0
CCC,2014B,291805,F,Wales,HE Qualification,10-20%,0-35,0,30,N,Pass,2.0,12.2,3609.0,73.65,49.0
CCC,2014B,295893,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,Y,Withdrawn,2.0,7.6,541.0,19.32,28.0
CCC,2014B,296411,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,5.0,76.7,1225.0,15.51,79.0
CCC,2014B,298040,F,South Region,HE Qualification,80-90%,35-55,0,30,N,Pass,4.0,85.3,10669.0,49.62,215.0
CCC,2014B,300059,M,South Region,A Level or Equivalent,40-50%,0-35,0,180,Y,Pass,3.0,38.2,293.0,10.85,27.0
CCC,2014B,300594,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,2.0,6.4,293.0,9.16,32.0
CCC,2014B,300611,M,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,2.0,9.0,618.0,15.07,41.0
CCC,2014B,301232,M,South West Region,HE Qualification,60-70%,0-35,0,30,N,Pass,5.0,57.1,3094.0,34.38,90.0
CCC,2014B,305876,M,Scotland,HE Qualification,50-60%,0-35,0,120,Y,Fail,3.0,29.7,622.0,17.77,35.0
CCC,2014B,308918,F,London Region,HE Qualification,20-30%,35-55,0,135,N,Fail,2.0,11.3,267.0,26.7,10.0
CCC,2014B,309118,M,South Region,HE Qualification,70-80%,0-35,0,120,N,Pass,6.0,60.9,1199.0,10.34,116.0
CCC,2014B,310088,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,2.0,12.5,280.0,7.0,40.0
CCC,2014B,311616,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,Pass,4.0,78.4,2432.0,16.0,152.0
CCC,2014B,315322,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,2.0,2.1,261.0,7.05,37.0
CCC,2014B,315728,M,North Region,HE Qualification,30-40%,0-35,0,30,N,Pass,4.0,72.4,1527.0,13.28,115.0
CCC,2014B,316227,M,West Midlands Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,4.0,49.4,6049.0,31.51,192.0
CCC,2014B,319042,M,London Region,A Level or Equivalent,10-20%,35-55,0,180,N,Fail,5.0,22.8,3952.0,28.23,140.0
CCC,2014B,320153,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn,3.0,25.2,695.0,33.1,21.0
CCC,2014B,324257,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,4.0,30.9,465.0,12.92,36.0
CCC,2014B,325497,F,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn,2.0,16.5,522.0,13.05,40.0
CCC,2014B,328261,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,0.0,4.6,197.0,11.59,17.0
CCC,2014B,329673,M,North Region,Lower Than A Level,nan%,35-55,0,60,N,Pass,5.0,66.6,3238.0,22.18,146.0
CCC,2014B,330862,M,North Region,A Level or Equivalent,nan%,0-35,0,150,N,Fail,5.0,41.0,568.0,9.16,62.0
CCC,2014B,335553,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,2.0,24.5,558.0,16.91,33.0
CCC,2014B,335648,F,South East Region,Lower Than A Level,90-100%,0-35,0,150,N,Fail,1.0,5.0,108.0,12.0,9.0
CCC,2014B,336398,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,5.0,78.6,1719.0,14.21,121.0
CCC,2014B,336695,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,135,N,Withdrawn,1.0,7.0,477.0,19.88,24.0
CCC,2014B,338604,M,Scotland,A Level or Equivalent,80-90%,0-35,0,210,N,Pass,7.0,53.5,342.0,18.0,19.0
CCC,2014B,338731,M,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,30,N,Withdrawn,3.0,14.5,4732.0,42.25,112.0
CCC,2014B,342957,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail,4.0,40.5,560.0,14.36,39.0
CCC,2014B,342974,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,4.0,61.2,1737.0,20.44,85.0
CCC,2014B,344367,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,3.0,5.8,345.0,9.86,35.0
CCC,2014B,344396,F,Wales,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,1.0,5.0,169.0,13.0,13.0
CCC,2014B,345256,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass,4.0,39.0,3138.0,29.33,107.0
CCC,2014B,347764,M,South East Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,1.0,4.0,85.0,12.14,7.0
CCC,2014B,348050,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,3.0,30.8,466.0,19.42,24.0
CCC,2014B,348159,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass,4.0,71.2,1486.0,17.9,83.0
CCC,2014B,349069,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1.0,4.0,91.0,22.75,4.0
CCC,2014B,351328,F,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,3.0,38.7,2118.0,43.22,49.0
CCC,2014B,351577,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,4.0,63.9,959.0,9.31,103.0
CCC,2014B,351775,F,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,4.0,54.7,5332.0,27.34,195.0
CCC,2014B,353804,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,3.0,12.8,1852.0,17.64,105.0
CCC,2014B,354607,F,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,3.0,50.2,730.0,11.23,65.0
CCC,2014B,355143,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,30,N,Fail,3.0,5.3,484.0,12.41,39.0
CCC,2014B,356274,M,Scotland,A Level or Equivalent,10-20%,0-35,0,90,N,Fail,1.0,3.0,58.0,19.33,3.0
CCC,2014B,356523,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,3.0,27.0,1210.0,21.23,57.0
CCC,2014B,357176,M,South West Region,HE Qualification,50-60%,35-55,0,90,N,Pass,3.0,32.0,4648.0,24.46,190.0
CCC,2014B,357851,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,Y,Withdrawn,1.0,4.0,194.0,17.64,11.0
CCC,2014B,357942,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,70,N,Withdrawn,4.0,25.8,1522.0,17.49,87.0
CCC,2014B,358075,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,3.0,31.4,322.0,9.2,35.0
CCC,2014B,359114,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,4.0,70.5,913.0,13.83,66.0
CCC,2014B,361410,F,London Region,A Level or Equivalent,60-70%,0-35,0,145,N,Pass,3.0,25.9,1201.0,18.2,66.0
CCC,2014B,362223,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,5.0,45.2,1039.0,13.85,75.0
CCC,2014B,363374,M,Wales,Lower Than A Level,40-50%,35-55,0,30,N,Fail,1.0,4.0,247.0,11.76,21.0
CCC,2014B,363773,F,South East Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,4.0,71.8,2699.0,15.69,172.0
CCC,2014B,363906,M,North Western Region,HE Qualification,0-10%,35-55,0,30,N,Fail,4.0,56.3,1085.0,22.6,48.0
CCC,2014B,363939,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,5.0,46.8,808.0,11.54,70.0
CCC,2014B,365993,M,South West Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,3.0,25.2,162.0,12.46,13.0
CCC,2014B,366310,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,3.0,19.8,1160.0,16.57,70.0
