code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,late_submissions_in_module,avg_score_in_module,sum_clicks_in_module,avg_clicks_per_session,num_active_days
DDD,2013J,59370,M,Ireland,A Level or Equivalent,0-10%,35-55,0,180,N,Pass,0.0,64.29,2057.0,14.59,141.0
DDD,2013J,63566,M,South East Region,HE Qualification,70-80%,55<=,0,120,N,Fail,1.0,61.71,1232.0,17.35,71.0
DDD,2013J,63856,M,Scotland,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,3.0,52.14,965.0,9.46,102.0
DDD,2013J,66047,F,North Western Region,HE Qualification,0-10%,0-35,4,90,Y,Withdrawn,0.0,6.14,52.0,6.5,8.0
DDD,2013J,66577,F,North Western Region,HE Qualification,10-20%,0-35,1,60,N,Fail,0.0,35.57,143.0,8.41,17.0
DDD,2013J,67471,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass,0.0,67.0,1113.0,21.4,52.0
DDD,2013J,67505,F,North Region,A Level or Equivalent,nan%,35-55,1,60,N,Fail,2.0,36.71,1246.0,17.31,72.0
DDD,2013J,68011,M,London Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,0.0,23.14,360.0,11.61,31.0
DDD,2013J,68376,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Pass,0.0,59.86,1085.0,13.4,81.0
DDD,2013J,71209,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0.0,56.29,483.0,7.1,68.0
DDD,2013J,74502,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Pass,0.0,54.0,3630.0,17.54,207.0
DDD,2013J,77241,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1.0,20.29,224.0,9.33,24.0
DDD,2013J,78170,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,0.0,69.14,2669.0,24.49,109.0
DDD,2013J,80329,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,0.0,15.86,453.0,8.88,51.0
DDD,2013J,80868,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0.0,72.71,4476.0,22.38,200.0
DDD,2013J,82088,F,East Midlands Region,HE Qualification,70-80%,35-55,2,60,N,Fail,1.0,34.43,1100.0,13.1,84.0
DDD,2013J,84605,M,North Region,A Level or Equivalent,nan%,35-55,0,120,N,Withdrawn,1.0,37.29,806.0,15.5,52.0
DDD,2013J,85325,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,1.0,8.43,81.0,13.5,6.0
DDD,2013J,89188,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,0.0,64.0,1760.0,17.09,103.0
DDD,2013J,89727,F,Wales,A Level or Equivalent,40-50%,0-35,0,70,N,Fail,0.0,40.14,406.0,9.67,42.0
DDD,2013J,90979,F,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Fail,2.0,29.57,168.0,5.42,31.0
DDD,2013J,91354,M,Ireland,A Level or Equivalent,90-100%,0-35,1,60,Y,Withdrawn,0.0,21.43,103.0,7.92,13.0
DDD,2013J,92391,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,60,N,Fail,0.0,36.29,229.0,9.96,23.0
DDD,2013J,102850,F,South West Region,A Level or Equivalent,70-80%,35-55,0,165,N,Pass,0.0,78.86,1749.0,19.65,89.0
DDD,2013J,103800,M,Wales,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,1.0,58.14,170.0,5.31,32.0
DDD,2013J,104643,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,2.0,76.29,1496.0,14.38,104.0
DDD,2013J,104772,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,0.0,17.57,816.0,16.0,51.0
DDD,2013J,105523,M,Scotland,HE Qualification,60-70%,35-55,0,90,N,Pass,2.0,50.57,753.0,7.31,103.0
DDD,2013J,108789,M,London Region,A Level or Equivalent,10-20%,0-35,0,70,Y,Fail,1.0,3.86,102.0,10.2,10.0
DDD,2013J,111360,M,West Midlands Region,HE Qualification,30-40%,0-35,3,60,N,Fail,3.0,21.0,311.0,7.59,41.0
DDD,2013J,111548,F,South West Region,A Level or Equivalent,70-80%,0-35,1,120,N,Withdrawn,1.0,12.86,542.0,13.22,41.0
DDD,2013J,111926,M,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,3.0,34.14,967.0,12.89,75.0
DDD,2013J,114558,M,North Region,Lower Than A Level,nan%,0-35,0,60,N,Pass,0.0,59.14,1620.0,11.82,137.0
DDD,2013J,120999,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,0.0,68.71,507.0,7.92,64.0
DDD,2013J,122739,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0.0,29.0,526.0,10.96,48.0
DDD,2013J,123497,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,2.0,21.57,497.0,14.2,35.0
DDD,2013J,123598,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,Y,Distinction,4.0,64.29,806.0,10.47,77.0
DDD,2013J,123957,F,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,0.0,26.14,609.0,10.68,57.0
DDD,2013J,124006,F,Scotland,A Level or Equivalent,30-40%,0-35,1,70,Y,Pass,1.0,56.86,734.0,17.9,41.0
DDD,2013J,126394,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1.0,84.43,1884.0,17.13,110.0
DDD,2013J,126812,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0.0,49.57,2201.0,13.59,162.0
DDD,2013J,127988,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass,0.0,49.0,186.0,6.2,30.0
DDD,2013J,128656,F,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,1.0,50.29,386.0,24.12,16.0
DDD,2013J,128965,M,South West Region,A Level or Equivalent,60-70%,55<=,1,60,N,Pass,2.0,58.43,518.0,11.51,45.0
DDD,2013J,130467,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0.0,65.71,1224.0,12.12,101.0
DDD,2013J,130671,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0.0,52.71,980.0,11.01,89.0
DDD,2013J,131222,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0.0,74.86,2063.0,15.4,134.0
DDD,2013J,132401,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,2.0,57.57,996.0,16.33,61.0
DDD,2013J,135385,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,4.0,52.43,2500.0,18.94,132.0
DDD,2013J,138715,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,0.0,31.43,545.0,13.29,41.0
DDD,2013J,139843,M,North Western Region,HE Qualification,0-10%,0-35,2,60,N,Fail,1.0,6.86,127.0,9.77,13.0
DDD,2013J,140807,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,2.0,73.14,2568.0,20.22,127.0
DDD,2013J,141301,M,West Midlands Region,Lower Than A Level,10-20%,0-35,2,150,N,Withdrawn,0.0,12.0,392.0,10.05,39.0
DDD,2013J,144895,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0.0,80.14,1501.0,15.16,99.0
DDD,2013J,146485,M,North Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,1.0,62.57,856.0,11.89,72.0
DDD,2013J,146666,F,East Anglian Region,HE Qualification,60-70%,35-55,0,120,N,Fail,2.0,43.0,708.0,10.73,66.0
DDD,2013J,148008,M,North Western Region,A Level or Equivalent,50-60%,0-35,2,60,N,Fail,3.0,34.71,529.0,9.8,54.0
DDD,2013J,156783,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0.0,72.43,1101.0,9.18,120.0
DDD,2013J,157310,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,210,N,Pass,2.0,65.0,923.0,10.73,86.0
DDD,2013J,158611,M,East Midlands Region,HE Qualification,80-90%,0-35,1,60,N,Pass,2.0,52.43,752.0,10.9,69.0
DDD,2013J,162337,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,0.0,9.29,777.0,18.07,43.0
DDD,2013J,164935,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,1.0,74.57,673.0,9.75,69.0
DDD,2013J,165178,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,0.0,8.43,395.0,18.81,21.0
DDD,2013J,169079,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,3.0,94.43,1832.0,11.17,164.0
DDD,2013J,173004,F,Ireland,HE Qualification,60-70%,0-35,1,90,N,Fail,0.0,61.29,156.0,5.03,31.0
DDD,2013J,173370,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1.0,63.43,1350.0,11.16,121.0
DDD,2013J,177354,F,Wales,Lower Than A Level,80-90%,0-35,1,90,N,Pass,1.0,87.86,923.0,13.57,68.0
DDD,2013J,178020,F,London Region,No Formal quals,20-30%,0-35,0,120,N,Pass,1.0,52.29,1026.0,14.87,69.0
DDD,2013J,179718,F,South East Region,HE Qualification,20-30%,35-55,2,150,Y,Fail,2.0,29.86,1197.0,14.6,82.0
DDD,2013J,179904,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,0.0,26.43,620.0,23.85,26.0
DDD,2013J,180651,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0.0,85.43,890.0,10.6,84.0
DDD,2013J,185127,M,London Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,1.0,66.14,462.0,9.06,51.0
DDD,2013J,188875,M,Yorkshire Region,HE Qualification,10-20%,35-55,0,60,N,Fail,1.0,8.29,203.0,22.56,9.0
DDD,2013J,189624,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,150,N,Pass,0.0,70.71,1958.0,13.89,141.0
DDD,2013J,191445,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1.0,51.86,944.0,11.8,80.0
DDD,2013J,202489,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,6.43,513.0,17.69,29.0
DDD,2013J,203066,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0.0,67.57,1206.0,11.49,105.0
DDD,2013J,204182,M,South West Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,0.0,53.14,964.0,10.04,96.0
DDD,2013J,204505,M,North Western Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0.0,64.14,8251.0,84.19,98.0
DDD,2013J,205442,M,Ireland,HE Qualification,nan%,35-55,0,60,N,Pass,4.0,87.0,978.0,11.93,82.0
DDD,2013J,227020,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,2.0,65.43,404.0,7.92,51.0
DDD,2013J,228695,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,0.0,28.43,312.0,13.0,24.0
DDD,2013J,228888,F,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,2.0,58.29,598.0,15.33,39.0
DDD,2013J,230510,M,South Region,Lower Than A Level,10-20%,0-35,0,60,Y,Fail,1.0,14.57,167.0,15.18,11.0
DDD,2013J,231572,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0.0,53.71,552.0,11.5,48.0
DDD,2013J,232078,M,Yorkshire Region,HE Qualification,10-20%,35-55,0,60,N,Withdrawn,1.0,13.86,443.0,19.26,23.0
DDD,2013J,234406,F,Scotland,HE Qualification,60-70%,0-35,0,75,N,Pass,4.0,66.14,1016.0,13.55,75.0
DDD,2013J,235777,M,London Region,A Level or Equivalent,10-20%,0-35,2,60,N,Withdrawn,1.0,13.86,1055.0,25.12,42.0
DDD,2013J,236857,M,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,0.0,68.71,699.0,13.71,51.0
DDD,2013J,236953,F,South East Region,A Level or Equivalent,80-90%,0-35,2,60,N,Pass,0.0,80.14,1517.0,10.99,138.0
DDD,2013J,237602,F,South East Region,Lower Than A Level,10-20%,0-35,1,60,N,Pass,1.0,85.14,1212.0,11.02,110.0
DDD,2013J,237808,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,0.0,16.0,353.0,18.58,19.0
DDD,2013J,238800,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,2.0,27.14,279.0,14.68,19.0
DDD,2013J,238983,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,90,Y,Pass,0.0,79.71,2978.0,20.83,143.0
DDD,2013J,240641,F,North Region,A Level or Equivalent,nan%,0-35,0,60,N,Pass,0.0,66.71,950.0,12.5,76.0
DDD,2013J,242472,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,0.0,41.14,1134.0,20.62,55.0
DDD,2013J,243372,M,South West Region,A Level or Equivalent,70-80%,35-55,0,75,N,Pass,0.0,63.0,2069.0,16.96,122.0
DDD,2013J,244738,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0.0,82.71,1608.0,15.31,105.0
DDD,2013J,245653,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,0.0,12.57,177.0,14.75,12.0
DDD,2013J,245946,M,Wales,HE Qualification,40-50%,0-35,0,90,N,Pass,0.0,12.0,382.0,4.9,78.0
DDD,2013J,248252,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,0.0,3.29,239.0,19.92,12.0
DDD,2013J,248695,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,1.0,47.14,968.0,12.1,80.0
DDD,2013J,248961,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0.0,71.57,815.0,7.15,114.0
DDD,2013J,249704,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,180,N,Withdrawn,1.0,17.29,327.0,8.38,39.0
DDD,2013J,250163,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,0.0,82.71,3076.0,18.31,168.0
DDD,2013J,250644,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,0.0,21.0,370.0,9.02,41.0
DDD,2013J,253579,M,North Region,A Level or Equivalent,10-20%,0-35,0,120,N,Withdrawn,0.0,21.86,400.0,12.12,33.0
DDD,2013J,257167,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,0.0,73.71,1539.0,8.06,191.0
DDD,2013J,258010,M,South Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,3.0,41.43,1096.0,18.9,58.0
DDD,2013J,258042,F,South East Region,HE Qualification,60-70%,35-55,0,90,N,Pass,0.0,87.86,1895.0,10.13,187.0
DDD,2013J,259060,F,North Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,0.0,77.57,417.0,11.58,36.0
DDD,2013J,259641,M,North Region,A Level or Equivalent,nan%,35-55,0,60,N,Pass,1.0,77.86,1617.0,19.02,85.0
DDD,2013J,259951,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,3.0,45.86,283.0,9.76,29.0
DDD,2013J,261495,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Withdrawn,1.0,32.57,2229.0,12.88,173.0
DDD,2013J,263524,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Fail,1.0,30.0,49.0,5.44,9.0
DDD,2013J,266286,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,0.0,61.14,2301.0,23.24,99.0
DDD,2013J,266558,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,5.0,52.0,238.0,8.81,27.0
DDD,2013J,267871,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,2,120,N,Pass,0.0,60.86,662.0,14.39,46.0
DDD,2013J,268817,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,0.0,21.71,958.0,19.55,49.0
DDD,2013J,269065,M,South Region,A Level or Equivalent,40-50%,35-55,0,90,Y,Withdrawn,1.0,4.43,436.0,11.47,38.0
DDD,2013J,270393,F,East Anglian Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,0.0,82.86,940.0,9.79,96.0
DDD,2013J,270493,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,3.0,28.71,266.0,20.46,13.0
DDD,2013J,271206,M,North Region,HE Qualification,50-60%,0-35,0,60,N,Fail,0.0,16.0,158.0,12.15,13.0
DDD,2013J,271526,M,South Region,HE Qualification,80-90%,35-55,2,60,N,Pass,2.0,54.29,645.0,10.93,59.0
DDD,2013J,274712,M,London Region,HE Qualification,70-80%,35-55,2,60,N,Fail,0.0,40.57,86.0,8.6,10.0
DDD,2013J,274964,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,1.0,22.0,830.0,19.3,43.0
DDD,2013J,275232,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1.0,70.29,1451.0,17.91,81.0
DDD,2013J,276857,F,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass,0.0,51.71,1369.0,13.42,102.0
DDD,2013J,277412,M,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,Fail,1.0,48.57,229.0,9.54,24.0
DDD,2013J,277596,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,6.0,62.43,1163.0,11.08,105.0
DDD,2013J,277729,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,1.0,26.29,395.0,6.93,57.0
DDD,2013J,279868,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,Pass,0.0,43.71,355.0,9.59,37.0
DDD,2013J,280541,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0.0,9.14,35.0,5.0,7.0
DDD,2013J,282317,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,0.0,85.43,2475.0,14.22,174.0
DDD,2013J,283535,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1.0,20.14,300.0,7.5,40.0
DDD,2013J,285085,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0.0,8.43,121.0,8.64,14.0
DDD,2013J,285557,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1.0,54.86,701.0,14.31,49.0
DDD,2013J,286449,F,East Midlands Region,Lower Than A Level,40-50%,0-35,5,120,N,Withdrawn,1.0,7.86,114.0,14.25,8.0
DDD,2013J,286842,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0.0,66.43,683.0,10.51,65.0
DDD,2013J,287783,F,Wales,HE Qualification,50-60%,0-35,1,90,N,Distinction,0.0,88.86,981.0,9.0,109.0
DDD,2013J,289009,M,Yorkshire Region,HE Qualification,10-20%,35-55,0,150,N,Pass,0.0,59.71,272.0,5.13,53.0
DDD,2013J,290371,F,London Region,A Level or Equivalent,10-20%,0-35,0,90,N,Withdrawn,0.0,5.14,254.0,13.37,19.0
DDD,2013J,292694,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,1,180,N,Fail,0.0,68.0,776.0,8.92,87.0
DDD,2013J,293853,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,2.0,64.14,395.0,13.17,30.0
DDD,2013J,294364,M,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Fail,1.0,67.86,1779.0,24.37,73.0
DDD,2013J,298402,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,0.0,75.86,3123.0,16.18,193.0
DDD,2013J,299473,M,East Midlands Region,Lower Than A Level,40-50%,0-35,2,60,Y,Fail,3.0,43.43,1129.0,9.1,124.0
DDD,2013J,303582,F,North Western Region,A Level or Equivalent,10-20%,0-35,0,105,N,Pass,2.0,57.0,429.0,9.75,44.0
DDD,2013J,305535,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,180,N,Pass,0.0,66.86,143.0,7.94,18.0
DDD,2013J,305702,F,London Region,A Level or Equivalent,10-20%,0-35,1,120,N,Withdrawn,1.0,22.29,173.0,9.61,18.0
DDD,2013J,307932,M,Scotland,HE Qualification,90-100%,0-35,1,120,N,Fail,0.0,2.71,29.0,2.9,10.0
DDD,2013J,308231,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0.0,15.43,370.0,12.33,30.0
DDD,2013J,308707,F,South West Region,Lower Than A Level,60-70%,0-35,1,120,N,Withdrawn,0.0,25.14,500.0,12.82,39.0
DDD,2013J,311474,M,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,2.0,10.71,99.0,6.6,15.0
DDD,2013J,311877,F,South West Region,Lower Than A Level,10-20%,0-35,0,90,N,Withdrawn,2.0,24.71,718.0,9.7,74.0
DDD,2013J,314956,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,1.0,81.43,654.0,9.62,68.0
DDD,2013J,315388,M,South East Region,A Level or Equivalent,50-60%,0-35,1,60,Y,Withdrawn,0.0,8.86,165.0,18.33,9.0
DDD,2013J,315625,M,South East Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass,1.0,66.57,717.0,16.3,44.0
DDD,2013J,315730,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,4.0,80.0,1753.0,19.92,88.0
DDD,2013J,315909,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1.0,42.71,421.0,11.08,38.0
DDD,2013J,317096,F,London Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,0.0,46.43,810.0,9.2,88.0
DDD,2013J,318794,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,0.0,71.0,954.0,17.04,56.0
DDD,2013J,318977,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,0.0,8.29,281.0,14.05,20.0
DDD,2013J,320963,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,2.0,50.71,866.0,12.2,71.0
DDD,2013J,325497,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,2.0,52.14,1411.0,12.6,112.0
DDD,2013J,328173,F,Scotland,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,4.0,32.57,750.0,9.74,77.0
DDD,2013J,331315,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,130,N,Pass,3.0,71.0,1271.0,11.66,109.0
DDD,2013J,331404,F,North Region,HE Qualification,nan%,55<=,0,60,N,Pass,0.0,89.0,1994.0,25.24,79.0
DDD,2013J,332309,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1.0,58.0,1398.0,10.51,133.0
DDD,2013J,332436,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0.0,87.71,2098.0,14.08,149.0
DDD,2013J,332726,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1.0,46.43,951.0,10.81,88.0
DDD,2013J,334255,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass,3.0,46.86,1033.0,17.81,58.0
DDD,2013J,334257,M,North Region,Lower Than A Level,nan%,0-35,0,60,N,Pass,0.0,63.14,1636.0,15.88,103.0
DDD,2013J,335018,F,London Region,Lower Than A Level,50-60%,0-35,1,100,N,Withdrawn,2.0,34.71,175.0,7.95,22.0
DDD,2013J,335405,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,0.0,86.86,2032.0,13.55,150.0
DDD,2013J,336037,M,North Region,Post Graduate Qualification,nan%,0-35,1,60,N,Pass,2.0,84.43,970.0,9.15,106.0
