code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,late_submissions_in_module,avg_score_in_module,sum_clicks_in_module,avg_clicks_per_session,num_active_days
BBB,2014B,322509,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,5.0,68.42,950.0,8.8,108.0
BBB,2014B,324907,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,7.0,72.33,587.0,11.29,52.0
BBB,2014B,325080,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,5.0,74.17,1468.0,15.45,95.0
BBB,2014B,325308,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,2.0,41.25,121.0,11.0,11.0
BBB,2014B,327003,F,South Region,HE Qualification,80-90%,0-35,0,90,N,Distinction,5.0,74.42,1867.0,20.98,89.0
BBB,2014B,327641,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,5.0,60.42,141.0,8.81,16.0
BBB,2014B,331156,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,2.0,24.92,37.0,2.31,16.0
BBB,2014B,334023,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,7.0,71.17,338.0,9.66,35.0
BBB,2014B,334565,M,Wales,Post Graduate Qualification,80-90%,35-55,1,120,N,Distinction,6.0,84.67,3816.0,18.17,210.0
BBB,2014B,334981,F,South Region,A Level or Equivalent,70-80%,35-55,6,120,N,Distinction,7.0,75.42,221.0,22.1,10.0
BBB,2014B,336356,F,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,5.0,83.17,622.0,9.87,63.0
BBB,2014B,338168,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,2.0,23.5,312.0,11.14,28.0
BBB,2014B,339381,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,5.0,83.17,560.0,10.0,56.0
BBB,2014B,340831,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,4.0,79.92,435.0,6.3,69.0
BBB,2014B,342017,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,2.0,29.92,219.0,8.11,27.0
BBB,2014B,347864,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,N,Withdrawn,4.0,32.08,201.0,6.09,33.0
BBB,2014B,348771,F,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,6.0,52.67,182.0,12.13,15.0
BBB,2014B,349258,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,6.0,32.0,10.67,3.0
BBB,2014B,352953,F,Scotland,HE Qualification,50-60%,0-35,2,120,N,Withdrawn,1.0,6.42,27.0,3.38,8.0
BBB,2014B,354984,F,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,5.0,71.25,1056.0,16.5,64.0
BBB,2014B,355147,F,South East Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,9.0,77.58,638.0,7.42,86.0
BBB,2014B,355643,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,5.0,66.92,294.0,10.89,27.0
BBB,2014B,356386,F,South West Region,Lower Than A Level,20-30%,0-35,1,60,Y,Fail,3.0,28.5,304.0,13.22,23.0
BBB,2014B,358054,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,1.0,22.42,325.0,14.77,22.0
BBB,2014B,358956,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,120,N,Pass,5.0,67.42,804.0,8.38,96.0
BBB,2014B,359438,F,Wales,A Level or Equivalent,20-30%,0-35,2,60,N,Distinction,5.0,77.67,177.0,9.32,19.0
BBB,2014B,360190,F,South West Region,Lower Than A Level,50-60%,0-35,1,180,N,Fail,2.0,20.08,54.0,6.75,8.0
BBB,2014B,363110,F,South East Region,A Level or Equivalent,20-30%,0-35,1,180,N,Pass,7.0,56.83,214.0,8.23,26.0
BBB,2014B,363396,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,6.0,71.75,553.0,7.37,75.0
BBB,2014B,365111,F,Scotland,HE Qualification,30-40%,0-35,1,75,Y,Withdrawn,2.0,31.58,334.0,13.92,24.0
BBB,2014B,365488,F,Wales,A Level or Equivalent,60-70%,0-35,2,60,N,Fail,0.0,4.67,14.0,3.5,4.0
BBB,2014B,366936,F,South East Region,A Level or Equivalent,10-20%,0-35,1,120,N,Withdrawn,3.0,34.25,737.0,33.5,22.0
BBB,2014B,367535,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,5.0,62.25,560.0,6.91,81.0
BBB,2014B,369715,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,Y,Pass,7.0,57.58,842.0,16.19,52.0
BBB,2014B,370008,F,Scotland,A Level or Equivalent,30-40%,0-35,2,120,N,Fail,6.0,60.5,858.0,15.89,54.0
BBB,2014B,372997,F,Wales,HE Qualification,80-90%,35-55,0,120,N,Distinction,7.0,70.0,928.0,16.28,57.0
BBB,2014B,374515,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,2.0,12.75,111.0,8.54,13.0
BBB,2014B,374747,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,5.0,52.17,298.0,12.96,23.0
BBB,2014B,375711,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,0.0,6.17,25.0,5.0,5.0
BBB,2014B,375717,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,5.0,54.42,872.0,10.77,81.0
BBB,2014B,377469,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,5.0,75.33,290.0,7.84,37.0
BBB,2014B,380184,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,210,N,Pass,5.0,43.33,395.0,16.46,24.0
BBB,2014B,380204,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,6.0,78.5,1140.0,16.29,70.0
BBB,2014B,381533,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,6.0,67.42,1798.0,17.8,101.0
BBB,2014B,381544,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,5.0,69.67,618.0,19.94,31.0
BBB,2014B,381909,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,120,N,Distinction,5.0,82.17,1756.0,22.51,78.0
BBB,2014B,381917,F,East Anglian Region,A Level or Equivalent,10-20%,0-35,0,60,N,Distinction,5.0,76.92,2522.0,14.09,179.0
BBB,2014B,383241,F,Scotland,HE Qualification,60-70%,0-35,0,75,N,Pass,5.0,71.08,1882.0,19.01,99.0
BBB,2014B,383967,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,5.0,66.08,269.0,10.76,25.0
BBB,2014B,384636,F,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Fail,4.0,34.83,434.0,10.09,43.0
BBB,2014B,384884,F,South Region,Lower Than A Level,60-70%,0-35,0,120,Y,Pass,7.0,68.08,1192.0,14.36,83.0
BBB,2014B,386374,F,South Region,Lower Than A Level,10-20%,0-35,2,60,N,Fail,0.0,7.5,18.0,4.5,4.0
BBB,2014B,389249,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,10.0,67.25,411.0,8.56,48.0
BBB,2014B,391153,F,Ireland,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,7.0,74.75,1077.0,18.57,58.0
BBB,2014B,392604,F,South Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,5.0,76.33,1288.0,11.4,113.0
BBB,2014B,392733,F,London Region,HE Qualification,0-10%,35-55,0,120,N,Fail,1.0,4.42,116.0,8.29,14.0
BBB,2014B,393131,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,4.0,28.92,111.0,10.09,11.0
BBB,2014B,394067,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Distinction,6.0,82.5,304.0,5.43,56.0
BBB,2014B,394331,F,East Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Pass,6.0,71.83,839.0,10.23,82.0
BBB,2014B,394480,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,0.0,6.08,42.0,14.0,3.0
BBB,2014B,394520,F,North Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,8.0,59.42,395.0,10.39,38.0
BBB,2014B,395374,F,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass,5.0,67.5,507.0,5.23,97.0
BBB,2014B,396456,F,Wales,HE Qualification,40-50%,0-35,0,60,N,Distinction,4.0,69.08,696.0,9.04,77.0
BBB,2014B,396799,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction,6.0,74.17,919.0,9.88,93.0
BBB,2014B,397312,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,4.0,52.67,847.0,15.98,53.0
BBB,2014B,397747,F,South Region,Lower Than A Level,50-60%,0-35,2,60,N,Pass,5.0,66.08,1551.0,18.25,85.0
BBB,2014B,397829,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,6.0,64.17,548.0,10.96,50.0
BBB,2014B,401441,F,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail,2.0,21.08,292.0,20.86,14.0
BBB,2014B,405268,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,6.0,71.42,199.0,6.03,33.0
BBB,2014B,406600,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,5.0,67.33,313.0,10.43,30.0
BBB,2014B,406974,M,West Midlands Region,A Level or Equivalent,10-20%,0-35,2,240,N,Fail,0.0,60.92,200.0,6.67,30.0
BBB,2014B,407545,F,South East Region,A Level or Equivalent,20-30%,0-35,0,75,N,Withdrawn,4.0,32.92,172.0,7.17,24.0
BBB,2014B,408469,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,1,210,N,Withdrawn,0.0,6.17,229.0,14.31,16.0
BBB,2014B,408581,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,1,180,N,Distinction,6.0,70.5,762.0,14.65,52.0
BBB,2014B,411895,F,East Anglian Region,Lower Than A Level,0-10%,0-35,3,120,N,Fail,1.0,16.33,24.0,6.0,4.0
BBB,2014B,417263,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,5.0,70.08,868.0,10.99,79.0
BBB,2014B,417684,F,South East Region,A Level or Equivalent,20-30%,0-35,2,60,N,Distinction,5.0,82.5,806.0,10.61,76.0
BBB,2014B,420663,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,5.0,66.58,251.0,7.61,33.0
BBB,2014B,421326,F,Wales,Lower Than A Level,10-20%,0-35,0,120,N,Fail,6.0,47.33,83.0,9.22,9.0
BBB,2014B,421992,F,East Anglian Region,Lower Than A Level,0-10%,0-35,2,60,N,Fail,3.0,43.33,719.0,23.97,30.0
BBB,2014B,423652,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,Y,Distinction,5.0,73.0,307.0,7.14,43.0
BBB,2014B,424014,F,Scotland,Lower Than A Level,80-90%,35-55,2,120,N,Pass,7.0,81.33,1084.0,14.85,73.0
BBB,2014B,424863,F,Ireland,Lower Than A Level,60-70%,0-35,4,120,N,Fail,0.0,5.0,64.0,10.67,6.0
BBB,2014B,429099,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,2,90,N,Distinction,5.0,82.25,705.0,11.56,61.0
BBB,2014B,429417,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Pass,5.0,78.17,745.0,7.84,95.0
BBB,2014B,429777,F,South West Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,1.0,11.5,38.0,5.43,7.0
BBB,2014B,432480,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,6.0,53.0,151.0,6.29,24.0
BBB,2014B,435282,F,South West Region,A Level or Equivalent,70-80%,35-55,2,60,Y,Fail,3.0,27.25,710.0,10.76,66.0
BBB,2014B,437171,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,5.0,75.67,1079.0,18.6,58.0
BBB,2014B,437565,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,5.0,78.0,1239.0,12.27,101.0
BBB,2014B,438775,F,West Midlands Region,A Level or Equivalent,10-20%,0-35,1,60,N,Withdrawn,1.0,4.75,24.0,3.43,7.0
BBB,2014B,439109,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,6.0,42.33,237.0,10.3,23.0
BBB,2014B,439710,F,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,6.0,82.83,631.0,6.71,94.0
BBB,2014B,442497,F,London Region,Lower Than A Level,0-10%,35-55,0,90,N,Fail,2.0,18.17,187.0,12.47,15.0
BBB,2014B,444221,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,4.0,27.58,877.0,20.4,43.0
